policy,episode_index,seed,episode_seed,level_id,map_file,level_pool_index,final_spt_t10,spt_by_turn,final_stars,final_city_count,final_avg_city_level,turn_first_uncaptured_village_visible,turn_second_city_captured,final_unit_count,organization_researched,turn_organization_researched,forestry_researched,turn_forestry_researched,techs_researched,fruit_harvested_t10,animals_harvested_t10,villages_captured_t10,fog_tiles_cleared_total,total_reward,custom_spt_return,truncated,step_count
ppo_latest,32,74,74,phase1_12x12_pool_010.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_010.csv,10,8.0,"[null, null, 4.0, 4.0, 4.0, 5.0, 5.0, 8.0, 8.0, 8.0, 8.0]",5.0,3.0,1.6666666666666667,2.0,5.0,8.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0,2.0,59.0,63.71999999999999,8.0,True,49
oracle_org_only,32,74,74,phase1_12x12_pool_011.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_011.csv,11,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0]",5.0,3.0,2.0,4.0,7.0,4.0,1.0,2.0,0.0,-1.0,1.0,3.0,1.0,2.0,37.0,56.959999999999994,10.0,True,35
ppo_latest,33,75,75,phase1_12x12_pool_013.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_013.csv,13,10.0,"[null, null, 4.0, 4.0, 5.0, 7.0, 7.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,3.0,1.0,2.0,77.0,60.65999999999998,10.0,True,58
oracle_org_only,33,75,75,phase1_12x12_pool_014.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_014.csv,14,10.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,8.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.0,2.0,58.0,73.64,10.0,True,50
ppo_latest,34,76,76,phase1_12x12_pool_016.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_016.csv,16,14.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 10.0, 14.0, 14.0]",5.0,5.0,1.8,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,1.0,5.0,4.0,57.0,103.55999999999999,14.0,True,60
oracle_org_only,34,76,76,phase1_12x12_pool_017.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_017.csv,17,10.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,3.0,1.0,2.0,48.0,69.84,10.0,True,49
ppo_latest,35,77,77,phase1_12x12_pool_019.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_019.csv,19,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,3.0,6.0,6.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,43.0,31.439999999999994,7.0,True,41
oracle_org_only,35,77,77,phase1_12x12_pool_020.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_020.csv,20,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,5.0,1.0,3.0,48.0,87.33999999999997,13.0,True,53
ppo_latest,36,78,78,phase1_12x12_pool_022.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_022.csv,22,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0]",5.0,3.0,2.0,4.0,7.0,5.0,0.0,-1.0,0.0,-1.0,0.0,2.0,2.0,2.0,43.0,59.93999999999999,10.0,True,41
oracle_org_only,36,78,78,phase1_12x12_pool_023.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_023.csv,23,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,3.0,3.0,3.0,42.0,88.35999999999997,13.0,True,54
ppo_latest,37,79,79,phase1_12x12_pool_025.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_025.csv,25,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,4.0,7.0,5.0,0.0,-1.0,0.0,-1.0,0.0,2.0,2.0,2.0,55.0,65.89999999999999,10.0,True,38
oracle_org_only,37,79,79,phase1_12x12_pool_026.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_026.csv,26,7.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,2.0,5.0,5.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,40.0,41.699999999999996,7.0,True,34
ppo_latest,38,80,80,phase1_12x12_pool_028.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_028.csv,28,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0]",5.0,3.0,2.0,3.0,6.0,6.0,0.0,-1.0,0.0,-1.0,0.0,2.0,2.0,2.0,44.0,63.01999999999999,10.0,True,44
oracle_org_only,38,80,80,phase1_12x12_pool_029.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_029.csv,29,4.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9
ppo_latest,39,81,81,phase1_12x12_pool_031.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_031.csv,31,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,4.0,7.0,6.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,51.0,33.07999999999999,7.0,True,39
oracle_org_only,39,81,81,phase1_12x12_pool_032.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_032.csv,32,13.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,5.0,7.0,1.0,2.0,0.0,-1.0,1.0,6.0,0.0,3.0,39.0,87.61999999999999,13.0,True,49
ppo_latest,40,82,82,phase1_12x12_pool_034.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_034.csv,34,13.0,"[null, null, 4.0, 4.0, 5.0, 7.0, 7.0, 11.0, 13.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,0.0,-1.0,0.0,-1.0,0.0,3.0,3.0,3.0,60.0,92.29999999999995,13.0,True,58
oracle_org_only,40,82,82,phase1_12x12_pool_035.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_035.csv,35,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,3.0,6.0,5.0,1.0,2.0,0.0,-1.0,1.0,2.0,0.0,1.0,53.0,35.739999999999995,7.0,True,33
ppo_latest,41,83,83,phase1_12x12_pool_037.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_037.csv,37,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,5.0,8.0,6.0,0.0,-1.0,0.0,-1.0,0.0,2.0,0.0,1.0,40.0,32.19999999999999,7.0,True,39
oracle_org_only,41,83,83,phase1_12x12_pool_038.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_038.csv,38,10.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 10.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,5.0,4.0,1.0,2.0,0.0,-1.0,1.0,3.0,1.0,2.0,43.0,57.93999999999999,10.0,True,36
ppo_latest,42,84,84,phase1_12x12_pool_040.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_040.csv,40,10.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,5.0,8.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.0,2.0,30.0,72.89999999999999,10.0,True,50
oracle_org_only,42,84,84,phase1_12x12_pool_041.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_041.csv,41,4.0,"[null, null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,8
ppo_latest,43,85,85,phase1_12x12_pool_043.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_043.csv,43,16.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 11.0, 14.0, 16.0, 16.0]",5.0,5.0,2.0,2.0,4.0,6.0,0.0,-1.0,0.0,-1.0,0.0,4.0,4.0,4.0,64.0,108.11999999999999,16.0,True,57
oracle_org_only,43,85,85,phase1_12x12_pool_044.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_044.csv,44,10.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,5.0,8.0,1.0,2.0,0.0,-1.0,1.0,3.0,1.0,2.0,42.0,63.36,10.0,True,48
ppo_latest,44,86,86,phase1_12x12_pool_046.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_046.csv,46,10.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,5.0,8.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.0,2.0,51.0,71.57999999999998,10.0,True,50
oracle_org_only,44,86,86,phase1_12x12_pool_047.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_047.csv,47,11.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 11.0, 11.0, 11.0, 11.0]",5.0,4.0,1.75,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,0.0,4.0,3.0,54.0,82.82000000000001,11.0,True,54
ppo_latest,45,87,87,phase1_12x12_pool_049.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_049.csv,49,10.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,2.0,2.0,2.0,68.0,62.93999999999997,10.0,True,56
oracle_org_only,45,87,87,phase1_12x12_pool_050.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_050.csv,50,7.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,2.0,5.0,5.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0,1.0,55.0,33.39999999999999,7.0,True,36
ppo_latest,46,88,88,phase1_12x12_pool_052.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_052.csv,52,13.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 8.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,3.0,6.0,5.0,0.0,-1.0,0.0,-1.0,0.0,4.0,2.0,3.0,48.0,85.33999999999999,13.0,True,43
oracle_org_only,46,88,88,phase1_12x12_pool_053.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_053.csv,53,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0]",5.0,3.0,2.0,3.0,6.0,5.0,1.0,2.0,0.0,-1.0,1.0,4.0,0.0,2.0,37.0,61.95999999999999,10.0,True,41
ppo_latest,47,89,89,phase1_12x12_pool_055.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_055.csv,55,11.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 8.0, 11.0, 11.0]",5.0,4.0,1.75,4.0,7.0,5.0,0.0,-1.0,0.0,-1.0,0.0,3.0,1.0,3.0,67.0,78.36,11.0,True,43
oracle_org_only,47,89,89,phase1_12x12_pool_056.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_056.csv,56,10.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,5.0,6.0,0.0,-1.0,0.0,-1.0,0.0,0.0,4.0,2.0,60.0,64.29999999999998,10.0,True,45
ppo_latest,48,90,90,phase1_12x12_pool_058.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_058.csv,58,10.0,"[null, null, 4.0, 4.0, 4.0, 8.0, 10.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,5.0,8.0,0.0,-1.0,0.0,-1.0,0.0,3.0,1.0,2.0,56.0,58.47999999999999,10.0,True,48
oracle_org_only,48,90,90,phase1_12x12_pool_059.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_059.csv,59,10.0,"[null, null, 4.0, 4.0, 4.0, 8.0, 10.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,5.0,7.0,0.0,-1.0,0.0,-1.0,0.0,0.0,4.0,2.0,46.0,69.67999999999999,10.0,True,43
ppo_latest,49,91,91,phase1_12x12_pool_061.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_061.csv,61,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 11.0, 13.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,0.0,-1.0,0.0,-1.0,0.0,0.0,6.0,3.0,69.0,90.51999999999998,13.0,True,56
oracle_org_only,49,91,91,phase1_12x12_pool_062.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_062.csv,62,13.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,5.0,6.0,0.0,-1.0,0.0,-1.0,0.0,2.0,4.0,3.0,38.0,88.03999999999999,13.0,True,48
ppo_latest,50,92,92,phase1_12x12_pool_064.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_064.csv,64,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,3.0,6.0,6.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0,1.0,31.0,29.479999999999993,7.0,True,41
oracle_org_only,50,92,92,phase1_12x12_pool_065.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_065.csv,65,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,5.0,8.0,4.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0,1.0,33.0,40.64,7.0,True,29
ppo_latest,51,93,93,phase1_12x12_pool_067.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_067.csv,67,16.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 13.0, 16.0, 16.0]",5.0,5.0,2.0,2.0,4.0,6.0,0.0,-1.0,0.0,-1.0,0.0,3.0,5.0,4.0,60.0,114.29999999999997,16.0,True,57
oracle_org_only,51,93,93,phase1_12x12_pool_068.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_068.csv,68,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,4.0,2.0,3.0,35.0,88.3,13.0,True,53
ppo_latest,52,94,94,phase1_12x12_pool_070.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_070.csv,70,10.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,2.0,4.0,8.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.0,2.0,65.0,61.699999999999996,10.0,True,54
oracle_org_only,52,94,94,phase1_12x12_pool_071.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_071.csv,71,4.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9
ppo_latest,53,95,95,phase1_12x12_pool_073.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_073.csv,73,7.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,2.0,5.0,6.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0,1.0,60.0,52.8,7.0,True,45
oracle_org_only,53,95,95,phase1_12x12_pool_074.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_074.csv,74,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,5.0,8.0,4.0,1.0,2.0,0.0,-1.0,1.0,1.0,1.0,1.0,37.0,40.46,7.0,True,30
ppo_latest,54,96,96,phase1_12x12_pool_076.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_076.csv,76,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 10.0, 11.0, 11.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,1.0,5.0,3.0,63.0,85.03999999999999,13.0,True,60
oracle_org_only,54,96,96,phase1_12x12_pool_077.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_077.csv,77,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 13.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,6.0,0.0,3.0,44.0,89.51999999999998,13.0,True,52
ppo_latest,55,97,97,phase1_12x12_pool_079.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_079.csv,79,11.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 11.0, 11.0, 11.0]",5.0,4.0,1.75,2.0,4.0,11.0,0.0,-1.0,0.0,-1.0,0.0,2.0,2.0,3.0,71.0,80.18,11.0,True,59
oracle_org_only,55,97,97,phase1_12x12_pool_080.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_080.csv,80,5.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0]",5.0,2.0,1.5,7.0,10.0,3.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,1.0,27.0,19.66,5.0,True,22
ppo_latest,56,98,98,phase1_12x12_pool_082.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_082.csv,82,13.0,"[null, null, 4.0, 4.0, 5.0, 7.0, 7.0, 10.0, 13.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,0.0,-1.0,0.0,-1.0,0.0,4.0,2.0,3.0,69.0,90.02,13.0,True,58
oracle_org_only,56,98,98,phase1_12x12_pool_083.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_083.csv,83,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 13.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,4.0,2.0,3.0,49.0,92.41999999999997,13.0,True,55
ppo_latest,57,99,99,phase1_12x12_pool_085.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_085.csv,85,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0]",5.0,2.0,2.0,6.0,9.0,3.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,39.0,31.62,7.0,True,33
oracle_org_only,57,99,99,phase1_12x12_pool_086.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_086.csv,86,7.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0]",5.0,2.0,2.0,4.0,7.0,6.0,1.0,2.0,0.0,-1.0,1.0,2.0,0.0,1.0,38.0,49.54,7.0,True,36
ppo_latest,58,100,100,phase1_12x12_pool_088.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_088.csv,88,13.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 13.0, 13.0, 13.0]",5.0,4.0,2.25,2.0,5.0,8.0,0.0,-1.0,0.0,-1.0,0.0,2.0,4.0,3.0,61.0,92.37999999999997,13.0,True,56
oracle_org_only,58,100,100,phase1_12x12_pool_089.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_089.csv,89,4.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9
ppo_latest,59,101,101,phase1_12x12_pool_091.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_091.csv,91,11.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 8.0, 11.0, 11.0]",5.0,4.0,1.75,2.0,4.0,8.0,0.0,-1.0,0.0,-1.0,0.0,0.0,4.0,3.0,68.0,89.93999999999997,11.0,True,55
oracle_org_only,59,101,101,phase1_12x12_pool_092.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_092.csv,92,11.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 7.0, 10.0, 11.0, 11.0]",5.0,4.0,1.75,2.0,4.0,5.0,0.0,-1.0,0.0,-1.0,0.0,0.0,4.0,3.0,42.0,76.35999999999999,11.0,True,42
ppo_latest,60,102,102,phase1_12x12_pool_094.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_094.csv,94,10.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 10.0]",5.0,3.0,2.0,3.0,6.0,7.0,0.0,-1.0,0.0,-1.0,0.0,0.0,4.0,2.0,49.0,59.419999999999995,10.0,True,45
oracle_org_only,60,102,102,phase1_12x12_pool_095.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_095.csv,95,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 13.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,6.0,0.0,3.0,43.0,93.93999999999998,13.0,True,55
ppo_latest,61,103,103,phase1_12x12_pool_097.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_097.csv,97,6.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0]",5.0,3.0,1.3333333333333333,4.0,7.0,6.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,2.0,35.0,41.79999999999999,6.0,True,37
oracle_org_only,61,103,103,phase1_12x12_pool_098.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_098.csv,98,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,-1.0,1.0,4.0,2.0,3.0,41.0,91.27999999999999,13.0,True,57
ppo_latest,62,104,104,phase1_12x12_pool_100.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_100.csv,100,13.0,"[null, null, 4.0, 4.0, 7.0, 7.0, 10.0, 10.0, 13.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,4.0,9.0,0.0,-1.0,0.0,-1.0,0.0,1.0,5.0,3.0,54.0,93.32,13.0,True,58
oracle_org_only,62,104,104,phase1_12x12_pool_101.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_101.csv,101,4.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9
ppo_latest,63,105,105,phase1_12x12_pool_103.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_103.csv,103,9.0,"[null, null, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 9.0, 9.0]",5.0,4.0,1.5,2.0,5.0,7.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.0,3.0,39.0,67.61999999999999,9.0,True,49
oracle_org_only,63,105,105,phase1_12x12_pool_104.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_104.csv,104,4.0,"[null, null, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",5.0,1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9
ppo_latest,64,106,106,phase1_12x12_pool_106.csv,C:\PolyVision\pol_env\Tribes\levels/phase1_pool\phase1_12x12_pool_106.csv,106,13.0,"[null, null, 4.0, 4.0, 4.0, 7.0, 7.0, 7.0, 11.0, 13.0, 13.0]",5.0,4.0,2.0,2.0,5.0,6.0,0.0,-1.0,0.0,-1.0,0.0,2.0,4.0,3.0,51.0,92.57999999999998,13.0,True,51
